Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Revenue,,,,,,,
2888,US-2020-148635,2020-07-25,2020-07-27,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115,West,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth, 9.42,2,0,0.471, 18.84,,,,,,,
2889,US-2020-148635,2020-07-25,2020-07-27,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115,West,OFF-PA-10004782,Office Supplies,Paper,Xerox 228, 12.96,2,0,6.2208, 25.92,,,,,,,
2890,US-2020-139248,2020-07-25,2020-07-30,Standard Class,RD-19930,Russell DAscenzo,Consumer,United States,Los Angeles,California,90032,West,TEC-PH-10004094,Technology,Phones,Motorola L703CM, 623.96,5,0.2,38.9975, 3,119.80,,,,,,,
2891,US-2020-127754,2020-07-26,2020-07-31,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Glendale,Arizona,85301,West,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair, 266.35,3,0.2,13.3176, 799.06,,,,,,,
2892,US-2020-140200,2020-07-26,2020-07-28,First Class,CA-12775,Cynthia Arntzen,Consumer,United States,Mesa,Arizona,85204,West,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table, 393.17,3,0.5,-204.4458, 1,179.50,,,,,,,
2893,US-2020-148180,2020-07-26,2020-07-31,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Oxnard,California,93030,West,OFF-AR-10002067,Office Supplies,Art,Newell 334, 99.20,5,0,25.792, 496.00,,,,,,,
2894,US-2020-148180,2020-07-26,2020-07-31,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Oxnard,California,93030,West,OFF-BI-10000605,Office Supplies,Binders,Acco Pressboard Covers with Storage Hooks_ 9 1/2 x 11_ Executive Red, 9.14,3,0.2,3.0861, 27.43,,,,,,,
2895,US-2020-148180,2020-07-26,2020-07-31,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Oxnard,California,93030,West,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders, 23.14,6,0.2,8.3868, 138.82,,,,,,,
2896,US-2020-136735,2020-07-26,2020-08-02,Standard Class,HA-14920,Helen Andreada,Consumer,United States,San Francisco,California,94110,West,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes, 167.86,2,0,78.8942, 335.72,,,,,,,
2897,US-2020-143700,2020-07-26,2020-07-26,Same Day,AS-10240,Alan Shonely,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10003072,Office Supplies,Paper,Eureka Recycled Copy Paper 8 1/2 x 11_ Ream, 10.37,2,0.2,3.6288, 20.74,,,,,,,
2898,US-2020-129553,2020-07-27,2020-08-02,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,Louisville,Kentucky,40214,South,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s, 29.97,3,0,0.2997, 89.91,,,,,,,
2899,US-2020-164966,2020-07-30,2020-08-01,First Class,GH-14410,Gary Hansen,Home Office,United States,Lakeville,Minnesota,55044,Central,FUR-CH-10002304,Furniture,Chairs,Global Stack Chair without Arms_ Black, 155.88,6,0,38.97, 935.28,,,,,,,
2900,US-2020-155334,2020-07-30,2020-07-31,First Class,HA-14920,Helen Andreada,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection, 5.28,3,0,2.3232, 15.84,,,,,,,
2901,US-2020-155334,2020-07-30,2020-07-31,First Class,HA-14920,Helen Andreada,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders, 10.92,3,0.2,4.095, 32.76,,,,,,,
2902,US-2020-132507,2020-07-30,2020-08-03,Second Class,CC-12610,Corey Catlett,Corporate,United States,Houston,Texas,77041,Central,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File N Store Portable File Tub Letter/Legal Size Black, 61.79,4,0.2,6.1792, 247.17,,,,,,,
2903,US-2020-155334,2020-07-30,2020-07-31,First Class,HA-14920,Helen Andreada,Consumer,United States,San Francisco,California,94109,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling, 209.93,7,0,92.3692, 1,469.51,,,,,,,
2904,US-2020-124891,2020-07-31,2020-07-31,Same Day,RH-19495,Rick Hansen,Consumer,United States,New York City,New York,10024,East,FUR-TA-10002903,Furniture,Tables,Bevis Round Bullnose 29 High Table Top, 1,090.78,7,0.4,-290.8752, 7,635.47,,,,,,,
2905,US-2020-124891,2020-07-31,2020-07-31,Same Day,RH-19495,Rick Hansen,Consumer,United States,New York City,New York,10024,East,OFF-PA-10004621,Office Supplies,Paper,Xerox 212, 19.44,3,0,9.3312, 58.32,,,,,,,
2906,US-2020-111017,2020-07-31,2020-08-06,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Saint Louis,Missouri,63116,Central,OFF-SU-10002573,Office Supplies,Supplies,Acme 10 Easy Grip Assistive Scissors, 52.59,3,0,15.777, 157.77,,,,,,,
2907,US-2020-124891,2020-07-31,2020-07-31,Same Day,RH-19495,Rick Hansen,Consumer,United States,New York City,New York,10024,East,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System, 2,309.65,7,0,762.1845, 16,167.55,,,,,,,
2908,US-2020-164427,2020-07-31,2020-08-06,Standard Class,AR-10405,Allen Rosenblatt,Corporate,United States,Hattiesburg,Mississippi,39401,South,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse, 239.70,6,0,105.468, 1,438.20,,,,,,,
2909,US-2020-153388,2020-08-01,2020-08-07,Standard Class,PC-19000,Pauline Chand,Home Office,United States,Los Angeles,California,90004,West,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table, 1,004.98,6,0.2,-175.8708, 6,029.86,,,,,,,
2910,US-2020-153388,2020-08-01,2020-08-07,Standard Class,PC-19000,Pauline Chand,Home Office,United States,Los Angeles,California,90004,West,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks, 6.72,4,0,3.36, 26.88,,,,,,,
2911,US-2020-122406,2020-08-02,2020-08-05,Second Class,BE-11455,Brad Eason,Home Office,United States,Providence,Rhode Island,2908,East,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame, 110.98,1,0,15.5372, 110.98,,,,,,,
2912,US-2020-112767,2020-08-02,2020-08-06,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Springfield,Oregon,97477,West,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table, 277.50,4,0.5,-188.7, 1,110.00,,,,,,,
2913,US-2020-147501,2020-08-02,2020-08-06,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems, 6.37,2,0.2,2.1492, 12.74,,,,,,,
2914,US-2020-122406,2020-08-02,2020-08-05,Second Class,BE-11455,Brad Eason,Home Office,United States,Providence,Rhode Island,2908,East,OFF-PA-10001307,Office Supplies,Paper,Important Message Pads_ 50 4-1/4 x 5-1/2 Forms per Pad, 8.40,2,0,4.116, 16.80,,,,,,,
2915,US-2020-122406,2020-08-02,2020-08-05,Second Class,BE-11455,Brad Eason,Home Office,United States,Providence,Rhode Island,2908,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse, 199.98,2,0,83.9916, 399.96,,,,,,,
2916,US-2020-147501,2020-08-02,2020-08-06,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Seattle,Washington,98105,West,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer, 558.40,2,0.2,41.88, 1,116.80,,,,,,,
2917,US-2020-122406,2020-08-02,2020-08-05,Second Class,BE-11455,Brad Eason,Home Office,United States,Providence,Rhode Island,2908,East,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset, 128.85,3,0,3.8655, 386.55,,,,,,,
2918,US-2020-112214,2020-08-05,2020-08-11,Standard Class,AH-10690,Anna H berlin,Corporate,United States,Dallas,Texas,75220,Central,FUR-FU-10002364,Furniture,Furnishings,Eldon Expressions Wood Desk Accessories_ Oak, 14.76,5,0.6,-11.439, 73.80,,,,,,,
2919,US-2020-112214,2020-08-05,2020-08-11,Standard Class,AH-10690,Anna H berlin,Corporate,United States,Dallas,Texas,75220,Central,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos, 1.36,1,0.8,-2.1792, 1.36,,,,,,,
2920,US-2020-112214,2020-08-05,2020-08-11,Standard Class,AH-10690,Anna H berlin,Corporate,United States,Dallas,Texas,75220,Central,OFF-ST-10001505,Office Supplies,Storage,Perma STOR-ALL Hanging File Box_ 13 1/8W x 12 1/4D x 10 1/2H, 33.49,7,0.2,-1.2558, 234.42,,,,,,,
2921,US-2020-112214,2020-08-05,2020-08-11,Standard Class,AH-10690,Anna H berlin,Corporate,United States,Dallas,Texas,75220,Central,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers, 23.04,3,0.2,-4.896, 69.12,,,,,,,
2922,US-2020-135251,2020-08-06,2020-08-10,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,77095,Central,FUR-BO-10003965,Furniture,Bookcases,OSullivan Manor Hill 2-Door Library in Brianna Oak, 369.20,3,0.32,-114.0174, 1,107.60,,,,,,,
2923,US-2020-135251,2020-08-06,2020-08-10,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,77095,Central,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements, 6.23,5,0.8,-9.6565, 31.15,,,,,,,
2924,US-2020-135251,2020-08-06,2020-08-10,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,77095,Central,OFF-LA-10004544,Office Supplies,Labels,Avery 505, 35.52,3,0.2,13.32, 106.56,,,,,,,
2925,US-2020-135251,2020-08-06,2020-08-10,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,77095,Central,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906, 56.70,2,0.2,19.1376, 113.41,,,,,,,
2926,US-2020-160794,2020-08-06,2020-08-08,First Class,MS-17980,Michael Stewart,Corporate,United States,Houston,Texas,77041,Central,OFF-PA-10004156,Office Supplies,Paper,Xerox 188, 27.22,3,0.2,9.8658, 81.65,,,,,,,
2927,US-2020-124219,2020-08-07,2020-08-08,First Class,KW-16570,Kelly Williams,Consumer,United States,Kirkwood,Missouri,63122,Central,FUR-FU-10000305,Furniture,Furnishings,Tenex V2T-RE Standard Weight Series Chair Mat_ 45 x 53_ Lip 25 x 12, 212.94,3,0,34.0704, 638.82,,,,,,,
2928,US-2020-117492,2020-08-07,2020-08-09,First Class,NS-18640,Noel Staavos,Corporate,United States,Baltimore,Maryland,21215,East,OFF-AP-10001492,Office Supplies,Appliances,Acco Six-Outlet Power Strip_ 4 Cord Length, 77.58,9,0,20.1708, 698.22,,,,,,,
2929,US-2020-138331,2020-08-07,2020-08-12,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners, 106.80,10,0.2,10.68, 1,068.00,,,,,,,
2930,US-2020-141936,2020-08-07,2020-08-12,Standard Class,PN-18775,Parhena Norris,Home Office,United States,Bakersfield,California,93309,West,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket, 19.15,3,0.2,6.4638, 57.46,,,,,,,
2931,US-2020-124219,2020-08-07,2020-08-08,First Class,KW-16570,Kelly Williams,Consumer,United States,Kirkwood,Missouri,63122,Central,OFF-BI-10002215,Office Supplies,Binders,Wilson Jones Hanging View Binder_ White_ 1, 28.40,4,0,13.064, 113.60,,,,,,,
2932,US-2020-163895,2020-08-07,2020-08-11,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Boise,Idaho,83704,West,OFF-BI-10004970,Office Supplies,Binders,ACCOHIDE 3-Ring Binder_ Blue_ 1, 3.30,1,0.2,1.1151, 3.30,,,,,,,
2933,US-2020-163237,2020-08-07,2020-08-09,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Springfield,Virginia,22153,South,OFF-LA-10004545,Office Supplies,Labels,Avery 50, 25.06,2,0,11.7782, 50.12,,,,,,,
2934,US-2020-163237,2020-08-07,2020-08-09,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Springfield,Virginia,22153,South,TEC-PH-10003601,Technology,Phones,Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting_ Black/Silver, 494.97,3,0,148.491, 1,484.91,,,,,,,
2935,US-2020-168564,2020-08-08,2020-08-08,Same Day,TT-21220,Thomas Thornton,Consumer,United States,San Francisco,California,94109,West,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair, 144.78,1,0.2,10.8588, 144.78,,,,,,,
2936,US-2020-129322,2020-08-08,2020-08-10,Second Class,DB-13405,Denny Blanton,Consumer,United States,Lawrence,Massachusetts,1841,East,OFF-AP-10004336,Office Supplies,Appliances,Conquest 14 Commercial Heavy-Duty Upright Vacuum_ Collection System_ Accessory Kit, 113.92,2,0,33.0368, 227.84,,,,,,,
2937,US-2020-129322,2020-08-08,2020-08-10,Second Class,DB-13405,Denny Blanton,Consumer,United States,Lawrence,Massachusetts,1841,East,OFF-AR-10004587,Office Supplies,Art,Boston 1827 Commercial Additional Cutter_ Drive Gear & Gear Rack for 1606, 39.66,2,0,11.898, 79.32,,,,,,,
2938,US-2020-129322,2020-08-08,2020-08-10,Second Class,DB-13405,Denny Blanton,Consumer,United States,Lawrence,Massachusetts,1841,East,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine, 447.86,7,0,210.4942, 3,135.02,,,,,,,
2939,US-2020-168564,2020-08-08,2020-08-08,Same Day,TT-21220,Thomas Thornton,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders, 7.28,2,0.2,2.73, 14.56,,,,,,,
2940,US-2020-168564,2020-08-08,2020-08-08,Same Day,TT-21220,Thomas Thornton,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10004970,Office Supplies,Binders,ACCOHIDE 3-Ring Binder_ Blue_ 1, 6.61,2,0.2,2.2302, 13.22,,,,,,,
2941,US-2020-127544,2020-08-08,2020-08-12,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Utica,New York,13501,East,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse, 79.99,1,0,28.7964, 79.99,,,,,,,
2942,CA-2020-129322,2020-08-08,2020-08-10,Second Class,DB-13405,Denny Blanton,Consumer,Canada,Toronto,Ontario,M5H,East,OFF-AP-10004336,Office Supplies,Appliances,Conquest 14 Commercial Heavy-Duty Upright Vacuum_ Collection System_ Accessory Kit, 7.28,2,0.2,2.73, 14.56,,,,,,,
2943,CA-2020-129322,2020-08-08,2020-08-10,Second Class,DB-13405,Denny Blanton,Consumer,Canada,Toronto,Ontario,M5H,East,OFF-AR-10004587,Office Supplies,Art,Boston 1827 Commercial Additional Cutter_ Drive Gear & Gear Rack for 1606, 6.61,2,0.2,2.2302, 13.22,,,,,,,
2944,CA-2020-129322,2020-08-08,2020-08-10,Second Class,DB-13405,Denny Blanton,Consumer,Canada,Toronto,Ontario,M5H,East,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine, 144.78,1,0.2,10.8588, 144.78,,,,,,,
2945,US-2020-103954,2020-08-09,2020-08-13,Second Class,HR-14770,Hallie Redmond,Home Office,United States,Milwaukee,Wisconsin,53209,Central,FUR-BO-10004690,Furniture,Bookcases,OSullivan Cherrywood Estates Traditional Barrister Bookcase, 687.40,5,0,48.118, 3,437.00,,,,,,,
2946,US-2020-128013,2020-08-09,2020-08-16,Standard Class,MF-18250,Monica Federle,Corporate,United States,New York City,New York,10035,East,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays, 10.02,3,0,4.4088, 30.06,,,,,,,
2947,US-2020-131338,2020-08-09,2020-08-12,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024,East,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs, 6.16,2,0,2.9568, 12.32,,,,,,,
2948,US-2020-131338,2020-08-09,2020-08-12,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque, 47.04,3,0,18.3456, 141.12,,,,,,,
2949,US-2020-131338,2020-08-09,2020-08-12,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024,East,FUR-TA-10002607,Furniture,Tables,KI Conference Tables, 382.81,9,0.4,-153.1224, 3,445.25,,,,,,,
2950,US-2020-163055,2020-08-09,2020-08-16,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,48227,Central,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables, 622.45,5,0,136.939, 3,112.25,,,,,,,
2951,US-2020-163055,2020-08-09,2020-08-16,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,48227,Central,OFF-AR-10001026,Office Supplies,Art,Sanford Uni-Blazer View Highlighters_ Chisel Tip_ Yellow, 2.20,1,0,0.968, 2.20,,,,,,,
2952,US-2020-131338,2020-08-09,2020-08-12,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System, 1,217.57,2,0.2,456.588, 2,435.14,,,,,,,
2953,US-2020-131338,2020-08-09,2020-08-12,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024,East,OFF-FA-10000992,Office Supplies,Fasteners,Acco Clips to Go Binder Clips_ 24 Clips in Two Sizes, 10.65,3,0,5.0055, 31.95,,,,,,,
2954,US-2020-155453,2020-08-09,2020-08-14,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Jacksonville,Florida,32216,South,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels, 4.61,2,0.2,1.6704, 9.22,,,,,,,
2955,US-2020-131338,2020-08-09,2020-08-12,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024,East,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886, 143.70,3,0,68.976, 431.10,,,,,,,
2956,US-2020-128013,2020-08-09,2020-08-16,Standard Class,MF-18250,Monica Federle,Corporate,United States,New York City,New York,10035,East,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885, 144.12,3,0,69.1776, 432.36,,,,,,,
2957,US-2020-131338,2020-08-09,2020-08-12,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024,East,OFF-ST-10000642,Office Supplies,Storage,Tennsco Lockers_ Gray, 41.96,2,0,2.9372, 83.92,,,,,,,
2958,US-2020-163055,2020-08-09,2020-08-16,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,48227,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest, 21.98,1,0,0.2198, 21.98,,,,,,,
2959,US-2020-131338,2020-08-09,2020-08-12,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024,East,TEC-AC-10002600,Technology,Accessories,Belkin QODE FastFit Bluetooth Keyboard, 247.80,4,0,34.692, 991.20,,,,,,,
2960,US-2020-131338,2020-08-09,2020-08-12,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024,East,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B, 979.95,5,0,274.386, 4,899.75,,,,,,,
2961,US-2020-131338,2020-08-09,2020-08-12,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024,East,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone, 307.98,2,0,89.3142, 615.96,,,,,,,
2962,US-2020-156496,2020-08-10,2020-08-16,Standard Class,WB-21850,William Brown,Consumer,United States,Redmond,Oregon,97756,West,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector, 133.47,4,0.2,15.0156, 533.89,,,,,,,
2963,US-2020-130022,2020-08-10,2020-08-16,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Eagan,Minnesota,55122,Central,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers, 29.79,3,0,12.5118, 89.37,,,,,,,
2964,US-2020-121699,2020-08-10,2020-08-14,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Detroit,Michigan,48227,Central,OFF-BI-10004632,Office Supplies,Binders,GBC Binding covers, 64.75,5,0,29.1375, 323.75,,,,,,,
2965,US-2020-130022,2020-08-10,2020-08-16,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Eagan,Minnesota,55122,Central,OFF-LA-10002043,Office Supplies,Labels,Avery 489, 41.40,4,0,19.872, 165.60,,,,,,,
2966,US-2020-130022,2020-08-10,2020-08-16,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Eagan,Minnesota,55122,Central,OFF-LA-10002787,Office Supplies,Labels,Avery 480, 3.75,1,0,1.8, 3.75,,,,,,,
2967,US-2020-156496,2020-08-10,2020-08-16,Standard Class,WB-21850,William Brown,Consumer,United States,Redmond,Oregon,97756,West,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone, 438.37,4,0.2,38.3572, 1,753.47,,,,,,,
2968,US-2020-156496,2020-08-10,2020-08-16,Standard Class,WB-21850,William Brown,Consumer,United States,Redmond,Oregon,97756,West,TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4, 139.94,7,0.2,-31.4874, 979.61,,,,,,,
2969,US-2020-119634,2020-08-11,2020-08-16,Standard Class,BW-11065,Barry Weirich,Consumer,United States,Raleigh,North Carolina,27604,South,FUR-FU-10004270,Furniture,Furnishings,Executive Impressions 13 Clairmont Wall Clock, 46.15,3,0.2,12.1149, 138.46,,,,,,,
2970,US-2020-156797,2020-08-11,2020-08-15,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,New York City,New York,10035,East,OFF-AR-10001427,Office Supplies,Art,Newell 330, 11.96,2,0,3.1096, 23.92,,,,,,,
